station,component,PGA,PGV,CAV,AI,Ds575,Ds595,MMI,pSA_0.02,pSA_0.05,pSA_0.1,pSA_0.2,pSA_0.3,pSA_0.4,pSA_0.5,pSA_0.75,pSA_1.0,pSA_2.0,pSA_3.0,pSA_4.0,pSA_5.0,pSA_7.5,pSA_10.0
21010f2,geom,0.03409455716609955,11.149601936340332,0.2861120031936581,3.8265061878299553,10.297096448032365,22.078844584990215,6.182274341583252,0.03435075052701918,0.0364088803674504,0.044062484711070805,0.08118642779555335,0.085414883259841,0.08414275205215518,0.0732527589846506,0.07545367651162457,0.06830078002875045,0.04019258467813779,0.031007305404641042,0.03199628371281978,0.036446310715917814,0.01778204387537721,0.009375679198878427
21010f7,geom,0.09048819541931152,15.223379135131836,0.6451624248998584,19.025474450045987,13.988051731855519,30.789725276799324,6.614303112030029,0.09118893697868838,0.09561025887316359,0.11301232504867972,0.17093545032970686,0.18694376285568565,0.1988386289268193,0.1911976327376839,0.20962485021668745,0.16656631591963997,0.09109102588003769,0.05134448942625213,0.021483044433374093,0.020245974207667102,0.010750008516004007,0.004727435335388862
21010f9,geom,0.02716868557035923,14.540014266967773,0.26099424644260416,2.8253759992422123,19.42163698398892,26.271380704985898,6.546370506286621,0.027247547744321098,0.027993044205414316,0.029322962484429033,0.041826877097585966,0.058407766679718975,0.0674485437435915,0.050818287766151514,0.05317652881486819,0.05594921307317191,0.03151707942773589,0.022285897297543843,0.02780105976949536,0.03957859019849924,0.04141408484276741,0.01878718576690371
2101102,geom,0.02588576450943947,14.435103416442871,0.18869580470841849,1.9758554147398304,9.606230836013525,15.619545098807528,6.541623592376709,0.02602223075561781,0.027327996076187223,0.035413129896357545,0.04578321197174005,0.05651334695354349,0.046118539277313846,0.05242475553909927,0.05925966551180204,0.05054797238721289,0.02281904923435308,0.021110662798316165,0.026169134369781646,0.034692814694408027,0.02569300093386624,0.016850108150099907
2101104,geom,0.012264255434274673,8.601861000061035,0.11292594546807862,0.5707974862953213,12.559677262900776,22.716461034486,5.842801094055176,0.01230318650763536,0.012656663946200172,0.015848886610387553,0.021948751290843112,0.029212553361005415,0.030051738378704392,0.03254139240376439,0.03096738864180713,0.02142453200515749,0.012904732280220006,0.012158634492295869,0.011480636873474758,0.017749047074383923,0.017062085779727388,0.01102935131634926
2101106,geom,0.2023695558309555,44.30842590332031,0.8623465094887637,68.05543482259817,9.516170235539313,13.074660315208378,8.089778900146484,0.20386522962983974,0.21988716023081412,0.2589380734629659,0.3899302157738736,0.40839358472338694,0.4098972566680249,0.438573967277697,0.3265386284940047,0.303223939540065,0.1690009432006787,0.0893525875148192,0.06950108964143073,0.07613711605337843,0.046700740183601375,0.027126334525032582
210110b,geom,0.040436748415231705,14.37548542022705,0.31083350958084227,4.728572724437755,10.557550379575082,19.415604114946312,6.544267654418945,0.04073201652489883,0.04497770347144733,0.06980197434478859,0.09721266349413425,0.07701303539763432,0.11824586428172716,0.09699017169042454,0.08281780416833778,0.07189716969574193,0.0320442340274275,0.02978680975074565,0.04173180057498115,0.04988859765477882,0.02349822800655722,0.01028273778395801
210110d,geom,0.6810314655303955,115.19126892089844,1.753245938817115,389.9326555896128,3.2516917946397874,8.748256773709436,9.403999328613281,0.6931033958255495,0.8506034665114056,1.0531558025554597,1.2487095851342604,1.3292946483235046,1.5179891273601365,1.392168902933813,0.9090660034566161,0.9616660085457415,0.581541999535759,0.22048300118847225,0.2097890579555542,0.18179627069331547,0.08807937259082392,0.04783954991422269
2101110,geom,0.07060565799474716,14.618796348571777,0.6474384760599076,12.623627875543356,17.4908750874229,57.5583495411307,6.57022762298584,0.07098660805500649,0.0749314066252446,0.09303195168323128,0.12082644192434402,0.14532932067550458,0.16638337205911471,0.15380743131371155,0.14301495665629094,0.1711023933269418,0.08360583193635963,0.035778142930869304,0.03028034315777272,0.04525138159234658,0.02225045538787713,0.012167965688455755
2101111,geom,0.06461920589208603,26.29668617248535,0.37191303797757297,9.951430880240098,10.200137025987663,14.020362556389568,7.354024887084961,0.06499418506824223,0.07257541312214573,0.10556707791774807,0.1383772753844151,0.16462050623493688,0.1406498290698433,0.13406267336945152,0.1113755054690447,0.13731507806832877,0.057472824899313726,0.044381327871223133,0.05916471785253146,0.08488114641045359,0.05938635980881267,0.029096150236101945
2101117,geom,0.05604230985045433,8.658464431762695,0.6083415943430389,11.392305538877537,26.339995140184257,69.38503466011075,5.852011680603027,0.05649819891851174,0.05833813154882125,0.0839435185835685,0.10424533290208629,0.1586958025374676,0.14089478799328123,0.12434811317239482,0.10534501194726617,0.11000972031481074,0.0479354740890314,0.025044305553379536,0.016643910072088923,0.01340367319382641,0.007745829787576257,0.004653152023598206
210111c,geom,0.09335167706012726,11.97861099243164,0.8275949404757411,26.741388907235432,25.27905202797587,39.01737987032682,6.297535419464111,0.09435738503379429,0.09973070580809035,0.13497976205533357,0.18255601678132008,0.20029059773323402,0.2378049099128106,0.22676554567233775,0.18168004581050518,0.13710060753653847,0.08888827610805371,0.04164631634871622,0.02212455595499011,0.020226069392128013,0.005542031397526677,0.0046178004366592505
2101120,geom,0.030642934143543243,4.21875,0.46048304805286866,5.501605205509001,55.89999316019759,75.60810551421521,4.86151647567749,0.03084123391488626,0.034212879548957464,0.0601594215995456,0.06071723215898414,0.0706718363848184,0.08548288834934618,0.05506647208396396,0.06394499920420954,0.05925455013124628,0.0333534915500746,0.015267958082125369,0.009198123499702258,0.00803414105377989,0.0033611667952063505,0.0031940191470429978
210112d,geom,0.04949617385864258,24.204225540161133,0.32441246159084614,6.672455221072754,11.98021154170123,15.639382630588768,7.239223957061768,0.04975346153776873,0.053819471495910196,0.07081633086460919,0.09071607076823533,0.10643218150152303,0.09872829609894161,0.08467647055809345,0.10322733022409071,0.07950111867795509,0.05340324419624437,0.0402287923152212,0.060744595120792916,0.07658832610914415,0.05546950798793107,0.02684135519200849
210112f,geom,0.08756818622350693,13.10251235961914,0.4289545901563569,11.294447989458229,5.831984951930423,20.68248125533811,6.420544147491455,0.08828288926490656,0.09397050124765864,0.12558797340822708,0.15850057560594485,0.19112859826379805,0.24283053515706995,0.1867449365428638,0.16297267731380666,0.1186489126003795,0.05853021703018157,0.026359038398938633,0.025959987850317598,0.027243800782847702,0.01252635417385187,0.007185792508551501
2101135,geom,0.08966447412967682,15.215751647949219,0.5919228590534279,23.972912180229024,12.829373236527474,18.88827636528205,6.625771522521973,0.0901600994693675,0.09149140417635077,0.1321450421332418,0.19038059869486162,0.1987782844695119,0.21075927739439201,0.21374345075431328,0.2073352421320167,0.1649976011180417,0.10771059658952715,0.03458485281542704,0.029195203225825233,0.01874105657656519,0.017285843308149407,0.008574074074506043
2101137,geom,0.06493683904409409,23.992958068847656,0.36060366756332557,9.372364709825495,8.19432712297326,12.820434573460325,7.239696025848389,0.06563993998917253,0.07392636620886148,0.09060964238343026,0.13543631227460307,0.1391155686374106,0.15754255370508208,0.16528670760307299,0.13957279820634377,0.11121137630586851,0.059492930948663605,0.05128807795395566,0.04877328850385933,0.0723532393997563,0.048112634669154726,0.025980514537898125
2101138,geom,0.03507104888558388,7.540387153625488,0.30414780105249445,4.802897976762637,21.33287263018804,28.899277026684775,5.658056735992432,0.03535204318031531,0.037236620095643005,0.046995451369201025,0.0701221614543529,0.07234594680095711,0.07950064767505198,0.0843648735349081,0.08131189597747934,0.09218098742879102,0.03355558122739224,0.0211182496444508,0.014607311183221386,0.013168938732981608,0.014488644943278466,0.005448873045266005
210113d,geom,0.18027764558792114,18.969388961791992,1.4559261635163476,91.20147710019515,25.317855287234412,44.115784170724766,6.924949645996094,0.18281476827114593,0.21016354385464542,0.36148573656507627,0.4534245945688267,0.4049665567183142,0.36943097063808283,0.33487860865581304,0.2967108130120642,0.24518048671677664,0.10048977442645374,0.06127255268544095,0.02812218830135317,0.026771450614841243,0.025047960382464457,0.014669911312115142
2101141,geom,0.024851424619555473,4.793233871459961,0.2336176371225115,2.5497083634597937,27.104642907776206,33.222353177637146,5.039407253265381,0.024907379710562883,0.025302201774841715,0.027204191006084177,0.04346229070226525,0.06482210430791933,0.05342451223235415,0.07273808020232679,0.06472916048879554,0.05081576030319043,0.03220653285886437,0.01397709505477685,0.01188168051153985,0.009151954865784871,0.0071951021102469705,0.005426517835319676
2101146,geom,0.030845249071717262,5.9014201164245605,0.24768421280281108,2.8926935825860705,21.732722537363838,30.773624382985606,5.3213629722595215,0.03087458057244201,0.031114447348257336,0.03454326344161101,0.04585218967650109,0.06267679739359072,0.08546773678378866,0.08927304585042936,0.07693676846068687,0.07304703837349551,0.03415900380777529,0.01384076616215071,0.008253305497302948,0.008219424572853008,0.007461280663582633,0.004867435695504201
210114e,geom,0.023770077154040337,14.418548583984375,0.23109675757252426,2.195401068258601,20.338142282638525,26.74801802034316,6.52992057800293,0.023846010378551538,0.024735004606649617,0.02401660679326104,0.03916465420670002,0.04339104988576677,0.043936769469499405,0.04542598578250796,0.04528722441775186,0.043693215065757005,0.020588375505461307,0.018415038015593382,0.025183733385524407,0.03777358015884445,0.04253579098258661,0.018638159255288212
2101152,geom,0.017261633649468422,14.602343559265137,0.2119722799716637,1.9465085498573609,20.727790060533163,26.797704526650577,6.5472259521484375,0.017313898511233536,0.017766043686588066,0.023229320207671433,0.030985604519246104,0.033502143010391526,0.03367741255438886,0.038924345816664985,0.054032734208165734,0.04499680163275975,0.019096517449737636,0.020590050480598882,0.024610463805694465,0.03935944063362763,0.04192663953838044,0.01894513674667802
2101156,geom,0.027916349470615387,5.810425281524658,0.25639726524445255,2.8056976519891204,33.7020830101705,42.351556580808214,5.299524784088135,0.028027127150747615,0.029259136271670524,0.035085520993639124,0.045950698491455014,0.052781469605113145,0.06986565970520692,0.06197500130123175,0.05370525700664554,0.06464917194035016,0.030947989743329032,0.018449436828958603,0.010588608803629787,0.011794256605194757,0.0090569949489396,0.0058662795426597586
2101170,geom,0.07336051017045975,12.42655086517334,0.5721463013908168,11.42267635952759,19.75960418494975,58.58594282388618,6.3437180519104,0.07386401575724195,0.07510779544182895,0.09119476509920572,0.1416670133406523,0.12212156118677807,0.14734750971211058,0.1873697616051343,0.13696477313370056,0.15966487829059203,0.06568850484178212,0.04145238155047817,0.026333575346697828,0.034808717195018844,0.022009559875588357,0.006137802468544315
210117a,geom,0.03339530900120735,5.9326491355896,0.28413306101040614,3.827888565163982,28.164255085836484,35.638334251512255,5.327060699462891,0.033448127021814725,0.033947738266462545,0.04081013568947927,0.057745174747063074,0.06046550305251586,0.07841242181944763,0.06986009220507244,0.08026895549368931,0.08103751230792236,0.04314182192483389,0.02288381622055305,0.013141722801088922,0.009723531077365658,0.008895165294498648,0.005652806781671374
210117c,geom,0.03875627741217613,6.179322719573975,0.5223983624502901,8.619409640602484,49.23534291170757,65.15718387264143,5.389288902282715,0.039009824705709455,0.04213092853424934,0.05584557864766074,0.07434276954607881,0.0880055078215693,0.09141693819188401,0.08536046497050234,0.10393335295921825,0.07555817158863658,0.057474392931064884,0.024254485675223297,0.010848508112456289,0.010747496812391092,0.006567982372775748,0.004044704166254164
2101181,geom,0.07083892822265625,7.7327189445495605,0.5018620042686149,9.962680292126194,20.07337993430981,40.75642066894092,5.696187973022461,0.0715392718646652,0.07662973166134099,0.11663198774241668,0.14350016648801886,0.17092405280893963,0.13346482187837277,0.11180602041982318,0.1068163766463844,0.06921342727710722,0.03813422867114049,0.027330457029082197,0.01664561839197693,0.015192203238516725,0.007191071870275805,0.002971523912975441
2101182,geom,0.02697739191353321,13.945191383361816,0.24984651220700108,2.8036902441031284,18.01915884510766,23.939626654987265,6.490903854370117,0.027057649976499416,0.027772508411946856,0.03232057303856955,0.048613248525026395,0.06184387443116172,0.05098312216026369,0.058694276176272236,0.0790774791761841,0.07210056499962524,0.024152794297744144,0.021693818837126753,0.025440611063525752,0.038153474114512496,0.039538687495535386,0.018811193755874447
2101186,geom,0.025130437687039375,5.6819891929626465,0.2308208895526705,2.3919586641669386,27.797957936805968,37.66240879962442,5.254967212677002,0.025180774087098547,0.025644358574219196,0.02993834812224706,0.0453930952930384,0.0520904202805328,0.05573597779348326,0.0784077677474871,0.05612630442560881,0.054229457066395835,0.029150705709483235,0.014270146353904662,0.012080863976975501,0.013013976059526275,0.008469784933591466,0.006124715670400959
2101189,geom,0.04278850182890892,8.793431282043457,0.39870070060179785,7.671982170847587,23.786379499771137,32.77267538646029,5.859055519104004,0.043021378830135425,0.044084808309954475,0.05980676765606204,0.08407146341187292,0.10492629258331986,0.1082477407871479,0.1038177614184175,0.09422809317412514,0.11990112264564734,0.04099875905838992,0.024689437398929204,0.014067125939761733,0.012218665154831984,0.011496765955202052,0.0074064727746716305
210118e,geom,0.0912076085805893,14.950441360473633,0.6058475310896346,19.269922035716256,10.425478173261483,25.48624866399333,6.597026824951172,0.09197391350941465,0.10466523907019538,0.14642555151038708,0.20319171580362103,0.20208077173070355,0.19288840741709704,0.1808107191487669,0.18571251655238327,0.20391206822679164,0.107031451950955,0.04931910423478703,0.026422681933947468,0.015640212791152974,0.010188221957994348,0.006581945890467029
21011a6,geom,0.06635075062513351,11.032413482666016,0.5188534600016478,10.512186388746452,19.812486781127046,43.22572054313492,6.183101654052734,0.06692306623263525,0.07276900629101046,0.08725258625813556,0.15265032984709373,0.1704589037580909,0.13062755017159128,0.165987429090858,0.11688458455643964,0.09577427517001207,0.0641963143820844,0.0270744759255552,0.015506710264886332,0.016727663111272616,0.011274249221476122,0.0038753850670802184
21011b1,geom,0.02459639497101307,11.696314811706543,0.20589692726380873,2.024761117128635,12.70803359220655,21.912735532899994,6.260460376739502,0.024648739071274975,0.024806755937184496,0.03298640791090047,0.04473723270746944,0.05903313799535967,0.05256260393195314,0.07114014794566485,0.06924781262727897,0.042162362160986726,0.03260431983853128,0.01876389876203117,0.022062863861158976,0.03225884086716192,0.02450867791498702,0.013636963076559814
21011b2,geom,0.06305277347564697,15.366006851196289,0.5639343106841984,11.081011110066699,12.489956686326027,38.82490640832451,6.632175922393799,0.06340870468293121,0.06749168598358364,0.09845826020532451,0.1388164013840508,0.15821793639193704,0.14547513637368664,0.14082238126463473,0.11056443992660975,0.10711153595355949,0.08132279234801203,0.036379901155315184,0.03344252011638293,0.030442274816745146,0.020281016213898963,0.014117848753574242
21011bb,geom,0.026076583191752434,4.87990140914917,0.24709454343111786,2.6607587043046514,30.642428233175107,39.58701024255009,5.063748836517334,0.026128207983450818,0.026367354184301292,0.030960348042700408,0.041203829560423295,0.05953789022489823,0.061225845364921955,0.06830588154836854,0.06172794156400351,0.05195209100264048,0.032589829312899124,0.015245813850125743,0.00987387516974539,0.007876675729999168,0.005830691914043613,0.0042596198058923816
21011c0,geom,0.16669180989265442,19.049394607543945,0.888140621566048,61.56794196788975,11.300397970488026,17.80041392315047,6.932521820068359,0.16726365326493883,0.18065788629721802,0.23424964425396838,0.33231438765854515,0.3092686797719117,0.3434443301623472,0.43231803344130904,0.35445393249710677,0.24145611106751264,0.09353067058281982,0.0720886531281888,0.030900938425705043,0.03162511003731027,0.018047877183461482,0.012089907805657411
21011c7,geom,0.0690571740269661,10.802863121032715,0.3630985214977349,7.358499196853231,8.70792722811946,23.931764966190876,6.151748180389404,0.06987555618274235,0.0774338376930459,0.11494377997568204,0.1404401590428373,0.1477648372248317,0.22812718843656468,0.13053369918330981,0.12299412742010928,0.09766610527655525,0.040503297051637875,0.04386482226865499,0.01736571985485513,0.0118924525105086,0.009617261378260598,0.0061342964517086245
21011cb,geom,0.030040565878152847,5.954230308532715,0.24105155094112315,2.9764551473558742,21.55680702762987,28.452693436826607,5.336647033691406,0.030111077105159402,0.030542413007210445,0.03148454010082485,0.04699042975225097,0.05567746677565862,0.061277528786145063,0.0736285655773257,0.07366861592632358,0.056287346482415034,0.04277732379877548,0.014958760718008494,0.011931516348293753,0.01026563849857539,0.009621218409966048,0.004661432710903491
21011d4,geom,0.033254075795412064,15.586687088012695,0.28878203187187834,4.090792727236294,14.89696580110933,20.872481417513782,6.646982192993164,0.033348032111682836,0.03468723176290345,0.040116935324497636,0.05972087456462032,0.08021510771291965,0.10358205572345378,0.08287873949724806,0.08177587208567362,0.06713456516711122,0.04119649339714326,0.029829276313185847,0.03581364104628888,0.044432041073271124,0.039499182946577595,0.019779491334217605
21011d7,geom,0.021778423339128494,5.080419063568115,0.22802964436977155,2.061267944926207,31.235043723133,41.119938587176186,5.101888656616211,0.02182743941638539,0.02231673546290024,0.024785471099597865,0.041448487075216985,0.044451369622179396,0.04952870508174515,0.053184879311157555,0.06290182013226439,0.0437568526186243,0.035519509950241876,0.01181544153804185,0.007881334723697361,0.008990411521041504,0.006267780532116754,0.004590323273998279
21011de,geom,0.22210849821567535,38.799415588378906,0.8743792547511953,68.98008682674349,8.747205072454605,13.779183267245303,7.9045515060424805,0.2226769354447506,0.24186357529308458,0.2961421573061816,0.3968374188107379,0.5382107801428161,0.35649713831437324,0.4292575479695576,0.4327062456802086,0.3919814795273422,0.1706587160999153,0.0825705146750801,0.06735531093705653,0.09165474679078771,0.0516690649239544,0.028351287390350317
21011e1,geom,0.049242209643125534,6.791123867034912,0.5699951339615471,12.809165516115664,38.28366668020218,47.77073788403008,5.518646240234375,0.049573449966408015,0.05151238069425127,0.07051845575511008,0.11526015155643175,0.12357890699522238,0.14050657360569035,0.13378415854005196,0.09723226231447026,0.09549874306325602,0.050021137794736915,0.03165373331381674,0.01451479351890261,0.01610406630673734,0.007772320427933581,0.0073248263702856
21011f1,geom,0.05108152702450752,16.06377601623535,0.5081914284055838,8.736948529929055,12.627034207302492,41.07421088202623,6.699202537536621,0.0511808550413512,0.053239089812438536,0.07333765491349424,0.12263912602920485,0.12714554928742522,0.12081686980203267,0.14461696631388055,0.134297864877399,0.133615428416841,0.047796795227857715,0.035876965706824,0.024410139698393674,0.03226271262313513,0.04157235679546449,0.01807723078044891
21011f5,geom,0.040949974209070206,7.333956241607666,0.26772334593334535,3.984884358457142,17.38820825973484,24.06172165739979,5.618419170379639,0.04106696782496964,0.042248961138419264,0.04875139039283021,0.06254602943563788,0.07307021546672123,0.07126813859125447,0.0939521387497473,0.07354531269663306,0.07778202032291848,0.04530497999927467,0.02345919651711928,0.014388380132182335,0.011954635976998551,0.010640123072097638,0.0055695551428216
21011f8,geom,0.04943639412522316,8.906911849975586,0.46585062134401095,8.97815256763361,36.363456118588886,46.78705779532182,5.890241622924805,0.049597972993615694,0.049893131288572715,0.052663656884221165,0.06936367822993106,0.10782854389288515,0.09830066581098047,0.11483002517276822,0.11586312750789118,0.0989606224270014,0.07296916930898815,0.03828969756593398,0.016946996547752405,0.013805706290645802,0.007628959707567292,0.006936665004297513
21011fa,geom,0.011155178770422935,8.623289108276367,0.10554030135043958,0.4954676078492595,12.137946424904298,22.42167651015745,5.845997333526611,0.01119410128316211,0.011384779465584171,0.013181999180090232,0.017901152757732568,0.0254034303745761,0.022898019969106356,0.024691341189261588,0.022935289305860567,0.018530364460659886,0.014619462446094427,0.009045763436127674,0.01229676948544806,0.01854326726166511,0.018321488847060096,0.01129809561508077
21011fe,geom,0.04550885036587715,6.326333045959473,0.42911260715123195,6.362666789317623,23.638316882152008,60.3490703092388,5.420976638793945,0.04578149700572415,0.04891236914881009,0.06718358990443522,0.09138893967363476,0.08884086325017085,0.10793175366918886,0.11190668415769162,0.08438809175938736,0.06466858120270683,0.04290053692300526,0.027532745751108142,0.013161642865895318,0.014552189939040408,0.00696681106859057,0.00566939140028599
2101202,geom,0.050115883350372314,6.5569024085998535,0.6828094073920726,12.510720700462725,54.35414306130892,76.83628105315181,5.46937370300293,0.050301764620193284,0.055308137641111296,0.0638729891099118,0.09311413391401209,0.1137880013377486,0.12365834417399084,0.12184171971394009,0.10309088451860211,0.07909232000749555,0.05472981213083624,0.027485651466199867,0.01189073380630657,0.009417076166694545,0.004599790191092617,0.0031981974836288642
210120d,geom,0.07121914625167847,11.299394607543945,0.6523930295468359,16.651247097350826,20.803061809594034,44.909610439623535,6.213447570800781,0.07176765144924034,0.07451653033777836,0.10240892023191299,0.12810884890494736,0.18440360289925675,0.16251237653788791,0.1916072010075816,0.1510370313702108,0.1528872688575167,0.08258575248469083,0.033631147519516874,0.013966453634012412,0.012178132852357188,0.007192809295059545,0.0030457614228431066
2101210,geom,0.023039499297738075,5.047823905944824,0.32744784958680434,3.40475128853724,47.72658979199308,61.90838415487256,5.109067916870117,0.023197796276367807,0.024219810755582005,0.03513933954383407,0.04775232472537252,0.059086402194487984,0.06249932315028449,0.05625818701052621,0.05071978221013755,0.04523412906045569,0.036361995044379675,0.017758102450195268,0.010942141577479504,0.009580110861898267,0.00789701296649269,0.005545721015024653
2101212,geom,0.036331433802843094,6.884298324584961,0.28356895468567334,3.76341269302616,27.739463596141487,36.435428372043546,5.535123825073242,0.03642199501783177,0.03768071135978867,0.0399936208572603,0.046564972622637237,0.06301145525211972,0.06854843377405173,0.07994747591391345,0.07546565352940206,0.06369262964164235,0.05094478197186397,0.020165289958194086,0.009128690007927091,0.006689238067296805,0.007647603916938405,0.0054577309766554016
2101214,geom,0.06754042208194733,9.2545166015625,0.3970555722340151,8.853428667454809,19.798711636789058,27.60926684871951,5.942663192749023,0.0676334318039791,0.06929292470217553,0.08090845815004348,0.10186041607283518,0.12013041193868451,0.12593072084209397,0.13473538516557082,0.1016071057740602,0.10127388050259294,0.05823166296602462,0.02707230971049527,0.02129921486963117,0.013582718083358722,0.013567465383821769,0.004955335488875343
2101216,geom,0.047517094761133194,12.905044555664062,0.5365941465873618,7.534887324514828,23.332470950656617,58.77273343637926,6.395523548126221,0.04779523614895182,0.05124489185568811,0.06932990048567014,0.08516713352380487,0.0994430135858161,0.11256031036809049,0.11029894971276943,0.10016824631171262,0.09881819178565988,0.06510567966040579,0.03049167728695723,0.034128711877451784,0.058884493792850975,0.03788665879795928,0.015614861245145824
2101217,geom,0.03719603642821312,12.683788299560547,0.24530565278114294,3.288439406903126,9.418027714698793,18.57863314589893,6.375816345214844,0.03736702861008636,0.038743143522788084,0.05090571493833269,0.055967314360039155,0.07484112924162921,0.09468558317309285,0.08581142462136022,0.08861828980020547,0.08677524051109956,0.052776074113825615,0.02312070114945719,0.025579127809090645,0.033681681877117904,0.027523657605908598,0.016325789717111107
2101218,geom,0.02536003477871418,11.425533294677734,0.2073705261142225,2.032921794085863,11.351592145578941,23.828823399756605,6.220801830291748,0.025411764626422223,0.025761860417416217,0.02993113130700039,0.044929854912697964,0.05897661529747675,0.054099238470237086,0.0690545248531566,0.06058091051039592,0.039883112553396605,0.029232342972062814,0.0177122732350248,0.02144637507616219,0.027833972342274874,0.023641575045674622,0.01332493493443695
2101223,geom,0.7301681041717529,140.1616668701172,2.294059940386087,747.6590116307343,3.1416635018369465,7.9654580636414085,9.672711372375488,0.7390361042865603,0.9669442518122031,1.4385959284129173,1.8861581657679198,1.2597086465733431,1.4805732169250279,1.7748118439051237,1.3858842116589574,1.5006353936712398,0.9618293578026939,0.3520014264951329,0.25328231679716734,0.15423556125978108,0.06676524848788773,0.03963011131734346
210122a,geom,0.038221199065446854,18.364538192749023,0.2615038608555634,3.8641312478907843,13.762406821954807,17.699109751517277,6.8712687492370605,0.03828755441988997,0.039423074989849545,0.05167367844482922,0.06098235870932129,0.10101851331980755,0.07696390111060837,0.06519919548671187,0.08314893593436187,0.06182817424534659,0.04549803057910923,0.031415111190327694,0.03357728177358323,0.060880303446534965,0.04049668514052448,0.021628248462954917
210123a,geom,0.04611476510763168,11.873374938964844,0.6103769825778467,10.692627913397693,25.103923434944427,84.82650103790971,6.282293796539307,0.046371625761451866,0.04872952773046858,0.06613782826800134,0.09081794579203667,0.14374147427838996,0.11570469041161197,0.12271106795451824,0.1250217544645309,0.11405916554316557,0.042689906137143886,0.02578890993954919,0.02852826892651761,0.02720421650134002,0.012188311527456842,0.008270072275278602
2101240,geom,0.02068229392170906,4.877518177032471,0.2554969433439195,2.0765560701659975,45.93497448213799,61.04240602586842,5.063484191894531,0.02081271017851431,0.02140262345760256,0.02662261708412025,0.034823481110761514,0.036437111912887815,0.049679707664716945,0.053864902017095484,0.04505136782514079,0.042811131803684344,0.0191281161818943,0.013712109790731196,0.00884370299186401,0.010967352940255968,0.009395524992153384,0.005665056396970745
2101241,geom,0.12133719772100449,14.906062126159668,0.640384633400137,23.3582572058499,10.428484795901497,25.415937344959275,6.597132682800293,0.12216663427625715,0.1352646996972226,0.1547538908774749,0.24931264048875484,0.26716333836415906,0.23891063965389328,0.24421325114884485,0.2629723571921423,0.20448513376782537,0.0802935744641286,0.043384722083270516,0.021100259884719287,0.010309377786324913,0.010751777945930411,0.0059612713697034855
210124e,geom,0.2579408884048462,36.593360900878906,2.3326279283020805,231.4547745265673,23.808795111459116,42.683909949230255,7.830343246459961,0.25945327836585014,0.29064542829826656,0.43203901298057934,0.6063877856476629,0.565260574902453,0.6449583650268849,0.6228448615869417,0.48385851781420136,0.5633563519453579,0.3005096117718365,0.12129344736570595,0.05338789058366086,0.037879723849051784,0.032152803800077616,0.015665285221066194
2101254,geom,0.041621483862400055,11.72208309173584,0.26832784605303023,3.6755956361340565,10.627321861654034,20.35070899221919,6.267621994018555,0.04171712639424453,0.04413514164467654,0.061246559067576846,0.08746367859935657,0.08339550274262818,0.11991624277850069,0.115932419641648,0.06775077930316416,0.09256622062290608,0.03619793755604775,0.021045241002480477,0.022792301888704996,0.025083758983829668,0.01821871676514611,0.011833806273394384
2101258,geom,0.05432945862412453,11.06282901763916,0.48655095241677027,7.889446619139279,20.675951752929887,61.088054136449244,6.188504695892334,0.05447336612608233,0.056994541359835456,0.06805416247682049,0.10816745164562344,0.11807981269100878,0.11272651482387379,0.12340998784395202,0.1032798137621289,0.10227735946042123,0.06657013770477453,0.03535927598731398,0.02971066896604992,0.03884453273922504,0.013710760322854435,0.008170095171988589
2101259,geom,0.07376175373792648,8.622302055358887,0.8375750958856611,20.011556316687305,34.60827713795022,80.3735759514247,5.8405375480651855,0.07394350648233554,0.08139654949765368,0.09525203631857503,0.1435955280126845,0.17570200993076912,0.14013613893645852,0.15022083644823664,0.141858976225826,0.11367641237513892,0.06999210406510377,0.027213928445921402,0.01245028374565309,0.009986527187453048,0.009908598282428429,0.0061235209300003045
210125a,geom,0.03190191835165024,12.134666442871094,0.18378212922166087,1.8882591531086377,9.245915107680558,17.680480367504668,6.311784744262695,0.03213010996879251,0.034628156060862524,0.048144811884822156,0.05881186338559829,0.06369662960204504,0.0572979725142113,0.08225197786684407,0.05289524594116148,0.054698634473650205,0.027614671706040653,0.027192139027805068,0.018762387413253402,0.026412608175814995,0.02062870573758946,0.013351642255101505
210125d,geom,0.01577594317495823,4.397712707519531,0.15674538577163055,1.1548219622376616,21.75039606194994,30.1749467157152,4.920769214630127,0.01578232984689033,0.016336158570616714,0.025641925118319944,0.042557262473792115,0.042320876893546994,0.042620737166914086,0.041591181618293185,0.03387093219497444,0.037226121135718986,0.020726842316948692,0.009712772803928444,0.008187142970413529,0.008747214749821833,0.009708721849528007,0.0044114662270529105
2101260,geom,0.03784823790192604,16.256423950195312,0.5006115877956062,7.008412163777085,27.41734243860833,51.75217271063332,6.716640472412109,0.03813896526251719,0.04014957505383327,0.05716443511107933,0.07769661788982317,0.0844399088367033,0.08596715180730814,0.07942881444126221,0.08505488160827232,0.06735768221333087,0.036881077490233234,0.03409519761357262,0.04595818393179926,0.08392714552453813,0.03187044141467185,0.014931229616251469
2101265,geom,0.052986375987529755,16.290996551513672,0.516452867605197,8.181929047945076,23.006623531892593,61.369986407317796,6.710105895996094,0.05314576578386969,0.05603837436016423,0.07000936586424505,0.0868457215642858,0.09811578697428071,0.10186780492503139,0.1237268386231642,0.09941779599629509,0.10676492778943143,0.0728619874143647,0.035327233226642864,0.03737288004843816,0.05172646255467873,0.020275509577682604,0.013198946150257919
